Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
23015,2020-06-29 06:55:59,4761403817546679245,fraud_Gleason-Macejkovic,shopping_net,1071.19,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,ea34095276881590a94477b94f1e4ef5,1372488959,36.218266,-91.793638,1
23216,2020-06-29 08:16:40,571844099986,"fraud_Osinski, Ledner and Leuschke",grocery_pos,344.74,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,29adf16de2a376ca8ac610a8dad5d0dc,1372493800,37.618824,-85.43769300000001,1
24869,2020-06-29 17:44:27,571844099986,fraud_Wilkinson Ltd,entertainment,443.97,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,1dd7558077da437b22b45843f6d367ed,1372527867,37.737605,-86.051863,1
25792,2020-06-29 22:10:42,3528231451607350,fraud_Dooley Inc,shopping_pos,854.92,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,2be9e43e548dbb483e97a071c175e341,1372543842,38.759631,-74.136925,1
25893,2020-06-29 22:35:58,4761403817546679245,"fraud_Schiller, Blanda and Johnson",home,342.36,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,75523b58f5e36ecf78169790695888a2,1372545358,35.871554,-91.637032,1
25921,2020-06-29 22:43:27,3528231451607350,fraud_Lockman Ltd,grocery_pos,320.36,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,3f34d846a251a3e8231c6a1a107c514d,1372545807,40.013038,-74.902923,1
25997,2020-06-29 23:10:14,4761403817546679245,fraud_Monahan-Morar,personal_care,21.88,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,9bedb0a04a7ae8a83a4f69e3b4b73584,1372547414,37.325467,-91.58335,1
26013,2020-06-29 23:16:13,30551643947183,fraud_Ankunding-Carroll,travel,8.85,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,4358e65f19b0a0fdc7599ac3a9fb8cc4,1372547773,35.660418,-80.569244,1
26055,2020-06-29 23:28:28,571844099986,fraud_Sawayn PLC,shopping_pos,888.56,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,e3745021f85a57c9d1a71bab8b24a60e,1372548508,38.033283,-85.15483499999999,1
26088,2020-06-29 23:38:00,4761403817546679245,fraud_Pacocha-Weissnat,kids_pets,20.53,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,c4e3ebb2bca77ccca9b9df8502d90c62,1372549080,36.34707,-92.601754,1
26098,2020-06-29 23:40:46,571844099986,fraud_Jaskolski-Vandervort,misc_net,878.42,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,44f5d5219fd33b33b24ee4770448d2a9,1372549246,37.68554,-84.893428,1
26139,2020-06-29 23:52:03,4761403817546679245,fraud_Osinski Inc,personal_care,22.91,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,74b721d183db1c513bc156019c60afcc,1372549923,35.459619,-92.066649,1
26160,2020-06-29 23:55:16,3581130339108561,"fraud_Gottlieb, Considine and Schultz",shopping_net,1004.99,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,1964-03-15,90883d6aab0c0806b2cf11e35d0ca9e3,1372550116,40.682223,-80.74166,1
26161,2020-06-29 23:55:18,3581130339108561,fraud_Brown PLC,misc_net,793.07,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,1964-03-15,a7b0e7daa0740e90defdfb8016a2c5d7,1372550118,41.703644,-80.949957,1
26163,2020-06-29 23:56:05,3581130339108561,fraud_Jewess LLC,shopping_pos,1013.85,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,1964-03-15,10741337feb34e8968811157c6493b6c,1372550165,40.166832,-82.007641,1
26194,2020-06-30 00:03:56,3586008444788268,fraud_Schmitt Inc,gas_transport,9.78,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,82ba6ca203d06e79c6b4acf1bddcc869,1372550636,46.832982,-121.160406,1
26219,2020-06-30 00:16:08,571844099986,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,302.75,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,16ded14a96590df73cefe07a030feef8,1372551368,38.526678,-85.630686,1
26231,2020-06-30 00:24:48,3528231451607350,fraud_Bins-Rice,gas_transport,18.82,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,aff7beec1f91f7f1306f7f5109b8a20c,1372551888,39.297454,-74.974855,1
26239,2020-06-30 00:27:19,571844099986,fraud_Bogisich Inc,grocery_pos,315.39,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,db61932a533ba7ff64a37c40cb90c610,1372552039,37.478147,-86.731721,1
26363,2020-06-30 01:25:08,3586008444788268,fraud_Fisher Inc,shopping_net,1020.48,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,7d796223fc49800674cfc03e0dccfd3c,1372555508,47.856895,-121.562764,1
26379,2020-06-30 01:32:44,4761403817546679245,fraud_Kerluke PLC,misc_net,795.07,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,72613d844481e8c44ac275c685bff23f,1372555964,36.52083,-92.26128,1
26397,2020-06-30 01:40:26,4761403817546679245,"fraud_Langworth, Boehm and Gulgowski",shopping_net,829.4,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,dbab11d6b66735e14dffaf08b5601ad8,1372556426,35.582421999999994,-91.611369,1
26446,2020-06-30 02:02:32,30551643947183,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,319.23,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,3c90d3d6824bdfc4e651d6429f1ddb6a,1372557752,34.210592,-80.548441,1
26466,2020-06-30 02:11:22,3586008444788268,fraud_Ledner-Pfannerstill,gas_transport,8.06,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,727c7e6ae1535b06478ec11792f2252f,1372558282,46.570814,-121.952525,1
26477,2020-06-30 02:16:22,30551643947183,fraud_Sawayn PLC,shopping_pos,772.65,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,dfa5e2df49cf191beff23c3b1ac3ca5c,1372558582,35.055611,-81.829295,1
26519,2020-06-30 02:36:40,4761403817546679245,fraud_Miller-Hauck,grocery_pos,353.35,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,733738546cc3af37d6e29be2bdf6de9f,1372559800,36.867779,-91.124677,1
26567,2020-06-30 02:59:45,3586008444788268,fraud_Kiehn Inc,grocery_pos,348.48,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,27dd61f3be37825fa5738d4d2e3693f3,1372561185,47.635992,-122.36239,1
26586,2020-06-30 03:06:29,3528231451607350,fraud_DuBuque LLC,grocery_pos,320.73,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,776f09532c82d906fc3204573f59fd01,1372561589,38.785077,-75.598612,1
26602,2020-06-30 03:13:30,3586008444788268,"fraud_Goyette, Howell and Collier",shopping_pos,826.27,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,3dda3ac2b2761af10c80293a815aa333,1372562010,48.399267,-121.500632,1
26607,2020-06-30 03:16:01,3586008444788268,fraud_Wilkinson Ltd,entertainment,483.28,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,49d64edb852c5d9dc80541f9afe7dc02,1372562161,47.375404,-121.358143,1
26615,2020-06-30 03:21:07,30551643947183,fraud_Fisher-Schowalter,shopping_net,1071.12,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,976629432ffb9bc65367d43fae181ca2,1372562467,35.853558,-81.172494,1
26633,2020-06-30 03:27:49,3528231451607350,fraud_Kuhic Inc,grocery_pos,307.33,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,a56ef946aaa6ce8a461f001ff3fc3e02,1372562869,38.653216,-74.367462,1
26673,2020-06-30 03:49:23,3528231451607350,fraud_Doyle Ltd,grocery_pos,347.88,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,90b9ba9e0e7819c7c610579f702d5928,1372564163,39.416971,-74.20669699999999,1
26696,2020-06-30 03:59:50,3586008444788268,"fraud_Effertz, Welch and Schowalter",entertainment,520.02,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,ed40b7db85bb1279000dc0f694a88305,1372564790,46.780492,-122.916246,1
26780,2020-06-30 04:41:27,30551643947183,fraud_Herzog Ltd,misc_pos,8.13,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,67fb6fe6c1d08ae7c237a36aba3dbead,1372567287,36.05983,-81.818185,1
26825,2020-06-30 05:05:00,4761403817546679245,fraud_Huel-Langworth,misc_net,778.42,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,b882c9e703b2b5bf2c2ac5844e1bd586,1372568700,35.631507,-92.411869,1
27436,2020-06-30 10:04:00,4761403817546679245,fraud_Boyer-Reichert,shopping_net,989.92,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,b7777c291eab9462af404396a76af9fb,1372586640,36.729191,-92.401574,1
27783,2020-06-30 12:27:14,571844099986,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1143.96,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,645d25f4ce11bab807386a38ab6b53f3,1372595234,39.219237,-86.65425400000001,1
28628,2020-06-30 16:42:15,3586008444788268,fraud_Schaefer Ltd,kids_pets,19.68,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,438264358e822fe875706f82c0bd0cd9,1372610535,47.859839,-121.232474,1
29120,2020-06-30 19:16:07,3528231451607350,fraud_Gutmann-Upton,misc_pos,50.07,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,c2a0c0f7584998bb67c6c81f01d3387c,1372619767,39.340316,-75.669888,1
29593,2020-06-30 21:38:41,3528231451607350,"fraud_Kihn, Abernathy and Douglas",shopping_net,1123.95,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,1323d15c189239192dcf5ebe8c282a38,1372628321,39.045168,-74.554456,1
29664,2020-06-30 22:02:57,3528231451607350,fraud_McGlynn-Heathcote,misc_net,830.06,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,a6082c1bd6b00d7b9f8b0b2a4e1bce95,1372629777,38.668035,-74.77953199999999,1
29716,2020-06-30 22:18:16,3586008444788268,"fraud_Mueller, Gerhold and Mueller",health_fitness,23.36,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,8114c8e33fe9355abc34778fe9a45f06,1372630696,47.151091,-122.373027,1
29765,2020-06-30 22:32:25,4761403817546679245,fraud_Hilpert-Conroy,kids_pets,18.85,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,00085870bedcd93286a0ae7277f38d3f,1372631545,36.86303,-91.371724,1
29795,2020-06-30 22:43:00,30551643947183,fraud_Ziemann-Waters,health_fitness,18.4,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,8d624487e70bee749037423bd007b49b,1372632180,35.179315,-82.382785,1
29859,2020-06-30 23:04:32,571844099986,"fraud_Gottlieb, Considine and Schultz",shopping_net,993.55,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,9ca9e0b00e42cf6ca60957bf5bff7419,1372633472,38.188666,-86.542169,1
29894,2020-06-30 23:16:18,3528231451607350,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,970.38,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,11f1ae917c13c725aa0843ec04ef447b,1372634178,39.403926,-74.773576,1
29895,2020-06-30 23:16:28,3528231451607350,"fraud_Kerluke, Kertzmann and Wiza",misc_net,809.53,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,f7d1d432a8fd5abfedb08523d7c0a9f8,1372634188,38.487274,-74.886792,1
29896,2020-06-30 23:16:40,571844099986,"fraud_Haley, Jewess and Bechtelar",shopping_pos,917.97,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,6736d580fbae1911b7f3117b1daedbc7,1372634200,37.6226,-85.91279300000001,1
29912,2020-06-30 23:21:21,4761403817546679245,fraud_Jakubowski Inc,home,277.68,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,a4511c9f31cf1f9543376ce3d7116286,1372634481,36.308326,-92.353418,1
30007,2020-06-30 23:45:52,3528231451607350,"fraud_Huel, Hammes and Witting",grocery_pos,359.26,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,078da9a1497abd069d041aec3acfa627,1372635952,39.48877,-75.297022,1
30010,2020-06-30 23:46:30,3528231451607350,fraud_Torphy-Goyette,shopping_pos,727.32,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,71185970c3e5ee07c3d62523a8d5117b,1372635990,39.889722,-74.958256,1
30019,2020-06-30 23:48:35,571844099986,"fraud_Huel, Hammes and Witting",grocery_pos,284.94,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,c319a3249bd476147cf1bbe36686a0ec,1372636115,39.075545,-85.607381,1
30289,2020-07-01 03:52:51,3586008444788268,fraud_Bashirian Group,shopping_net,1001.99,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,c41ee8fafceb3d02a63ef5f5a988f5f2,1372650771,47.402638,-122.645785,1
31084,2020-07-01 15:21:14,3586008444788268,"fraud_Bahringer, Bergnaum and Quitzon",home,232.25,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,15b897bf56a8d38a3b203a546e0ffedf,1372692074,48.472294,-121.312176,1
31806,2020-07-01 22:51:21,6011893664860915,fraud_Zulauf LLC,personal_care,17.71,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,b39c397e0b3c1732fc4826c73709a86f,1372719081,39.640502000000005,-104.816614,1
32204,2020-07-02 04:12:43,6011893664860915,"fraud_Koss, McLaughlin and Mayer",food_dining,132.33,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,cbf176a26c352af4f2a795f456b48bd9,1372738363,39.705499,-104.817495,1
33880,2020-07-02 23:17:05,3540416671210051,fraud_Balistreri-Nader,misc_pos,9.03,Stephanie,Freeman,F,44613 James Turnpike,Rice,MN,56367,45.7364,-94.1658,6263,"Engineer, water",1944-05-30,b6a8fb11da28ccd05d94fc836fbd0702,1372807025,44.823867,-94.689224,1
33975,2020-07-03 00:18:13,3540416671210051,"fraud_Casper, Hand and Zulauf",grocery_pos,286.73,Stephanie,Freeman,F,44613 James Turnpike,Rice,MN,56367,45.7364,-94.1658,6263,"Engineer, water",1944-05-30,ab5855756df21cebb8477d505d36430f,1372810693,46.462649,-94.151278,1
34001,2020-07-03 00:41:07,3589255887819806,"fraud_Moen, Reinger and Murphy",grocery_pos,278.04,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,97bbc042914e545105dd6bbbec258021,1372812067,39.31171,-77.683835,1
34093,2020-07-03 01:52:30,3589255887819806,fraud_Kuvalis Ltd,gas_transport,6.99,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,d2a49198c40821fe67ef30954454e573,1372816350,40.036844,-79.139843,1
34114,2020-07-03 02:07:47,3540416671210051,"fraud_Schumm, Bauch and Ondricka",grocery_pos,262.49,Stephanie,Freeman,F,44613 James Turnpike,Rice,MN,56367,45.7364,-94.1658,6263,"Engineer, water",1944-05-30,47675559d1779561c3bb17372b8f701c,1372817267,45.401134000000006,-94.394455,1
34665,2020-07-03 09:35:53,3589255887819806,"fraud_Schumm, Bauch and Ondricka",grocery_pos,305.34,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,b56df12b11d11c240c6927ecd3a667c9,1372844153,40.159578,-78.10995600000001,1
36033,2020-07-03 22:19:41,3589255887819806,"fraud_Nienow, Ankunding and Collier",misc_pos,6.67,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,3ff79c3fc560882aa125a5e7ebb474df,1372889981,40.042611,-77.734092,1
36057,2020-07-03 22:31:00,3540416671210051,"fraud_Schmeler, Bashirian and Price",shopping_net,1115.94,Stephanie,Freeman,F,44613 James Turnpike,Rice,MN,56367,45.7364,-94.1658,6263,"Engineer, water",1944-05-30,23ac0038963b49b09d06a0169123cef3,1372890660,45.518257,-94.170698,1
36082,2020-07-03 22:44:10,3589255887819806,fraud_McGlynn-Heathcote,misc_net,693.71,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,e343db8193fac341cc23997d4eb71be9,1372891450,39.840071,-78.945141,1
36108,2020-07-03 22:56:41,3540416671210051,fraud_Bednar Inc,travel,10.32,Stephanie,Freeman,F,44613 James Turnpike,Rice,MN,56367,45.7364,-94.1658,6263,"Engineer, water",1944-05-30,8d3b75c528687d19e761c0d674d2edba,1372892201,45.707033,-93.280211,1
36126,2020-07-03 23:07:22,3589255887819806,"fraud_Langworth, Boehm and Gulgowski",shopping_net,991.33,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,b75e90645042d413db4a855d66f8b568,1372892842,39.333607,-77.99670400000001,1
36135,2020-07-03 23:13:05,3540416671210051,fraud_Kuphal-Bartoletti,misc_net,912.89,Stephanie,Freeman,F,44613 James Turnpike,Rice,MN,56367,45.7364,-94.1658,6263,"Engineer, water",1944-05-30,b246893ff833555b1047f500918497e3,1372893185,45.958943,-94.553793,1
36143,2020-07-03 23:17:06,3540416671210051,fraud_Kozey-McDermott,travel,11.83,Stephanie,Freeman,F,44613 James Turnpike,Rice,MN,56367,45.7364,-94.1658,6263,"Engineer, water",1944-05-30,a21fadfc781bef6306c6fcee871b7414,1372893426,45.088713,-94.322241,1
36149,2020-07-03 23:22:20,3540416671210051,fraud_Gleason-Macejkovic,shopping_net,1061.91,Stephanie,Freeman,F,44613 James Turnpike,Rice,MN,56367,45.7364,-94.1658,6263,"Engineer, water",1944-05-30,760df776217dc8dca7e92ec08ae07e60,1372893740,44.782366,-93.49626,1
36187,2020-07-03 23:43:45,3589255887819806,fraud_Gerlach Inc,shopping_net,840.53,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,f441409c4697dcfc08f7e217ecaa7166,1372895025,40.146169,-78.837614,1
36329,2020-07-04 01:26:48,3589255887819806,fraud_Doyle Ltd,grocery_pos,291.0,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,72b5da03a83ced46ae9568c63bc8797a,1372901208,39.993252000000005,-78.240985,1
36334,2020-07-04 01:30:56,3589255887819806,fraud_Bednar Group,misc_net,685.26,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,4ec394c1ee618630a9b35d47653000bf,1372901456,39.093353,-78.094325,1
36461,2020-07-04 03:17:41,4989847570577635369,fraud_Kiehn Inc,grocery_pos,352.15,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,1467d5fccdc1fdffc9631dc2ce881640,1372907861,34.737279,-81.36533100000001,1
36476,2020-07-04 03:30:13,4989847570577635369,fraud_Macejkovic-Lesch,shopping_pos,627.43,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,d4e1ced955e544fe79c731b09eb53b4c,1372908613,33.464183,-81.317635,1
36571,2020-07-04 04:42:16,4989847570577635369,fraud_Wilkinson Ltd,entertainment,572.32,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,3e8d88203c0584354a62b45d65a2bcd2,1372912936,33.775548,-80.95723000000001,1
37051,2020-07-04 10:28:50,4989847570577635369,fraud_Cole PLC,grocery_pos,349.74,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,641d2681ddc413095cd3053900738738,1372933730,33.595316,-81.34936,1
38397,2020-07-04 22:35:47,3589255887819806,fraud_Hills-Witting,shopping_net,874.99,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,cd1bf52e80cc6e25dd3fcdbfe6c78ac6,1372977347,39.618476,-77.753339,1
38527,2020-07-04 23:44:03,3589255887819806,fraud_Schmitt Ltd,misc_net,709.43,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,4a4e21ce770f66574cdd04dc0ca4a001,1372981443,39.114715,-77.385777,1
38530,2020-07-04 23:45:01,3589255887819806,fraud_Gislason Group,misc_pos,7.6,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,5f5b06dc204aff66844b625071f0a75d,1372981501,39.765177,-78.916377,1
38598,2020-07-05 00:18:33,4462038234743679432,"fraud_Casper, Hand and Zulauf",grocery_pos,343.75,Kimberly,Bush,F,6027 Scott Meadows Suite 494,Dell City,TX,79837,31.924,-105.2099,579,Hydrogeologist,1945-11-26,9e14e84443b2d791cf399fc4485ad732,1372983513,31.462816,-105.91891499999998,1
38714,2020-07-05 01:22:56,4989847570577635369,fraud_Kuphal-Bartoletti,misc_net,875.02,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,c721a78ffccf105d4d933ed1bd1b7093,1372987376,34.93699,-81.524364,1
38779,2020-07-05 01:46:18,4989847570577635369,fraud_Bradtke PLC,grocery_pos,338.47,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,7024b5e078a38e856a02e749353d3c48,1372988778,33.852327,-80.962576,1
38903,2020-07-05 02:44:58,4989847570577635369,fraud_Will Ltd,food_dining,136.93,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,05668abc68d0c0f435bf53247eb44d99,1372992298,35.143215000000005,-82.367929,1
38962,2020-07-05 03:15:53,4462038234743679432,"fraud_Harris, Gusikowski and Heaney",grocery_net,13.13,Kimberly,Bush,F,6027 Scott Meadows Suite 494,Dell City,TX,79837,31.924,-105.2099,579,Hydrogeologist,1945-11-26,84534f4f35cc58682d9b9de43a94521f,1372994153,31.665331,-105.654444,1
39009,2020-07-05 03:42:14,4989847570577635369,fraud_Connelly PLC,food_dining,115.28,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,3530fd1cd6d9e8302e543bc3c40c4212,1372995734,33.233527,-82.20876700000001,1
39021,2020-07-05 03:50:28,4989847570577635369,fraud_Wilkinson Ltd,entertainment,520.74,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,877ba4621f103c3264f8b34d82b8c976,1372996228,34.537761,-81.55863199999999,1
40837,2020-07-05 17:04:01,4989847570577635369,"fraud_McDermott, Osinski and Morar",home,252.48,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,9b3c14d97332ea51409c55a4051d43a9,1373043841,34.278473,-80.69075,1
41719,2020-07-05 22:13:31,4989847570577635369,fraud_Kozey-Kuhlman,personal_care,21.11,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,db58a9737e9c64eabcf5b5671e5e45e3,1373062411,34.658999,-81.37643100000001,1
41762,2020-07-05 22:29:31,4462038234743679432,fraud_Roberts-Beahan,misc_pos,51.79,Kimberly,Bush,F,6027 Scott Meadows Suite 494,Dell City,TX,79837,31.924,-105.2099,579,Hydrogeologist,1945-11-26,15c478b387213744e5f32e43aae247c2,1373063371,32.128386,-105.636375,1
